internalTaxonId,useCode,useName
22719354,13,"Pets/display animals, horticulture"
22719379,13,"Pets/display animals, horticulture"
22719384,13,"Pets/display animals, horticulture"
22719394,13,"Pets/display animals, horticulture"
22719940,13,"Pets/display animals, horticulture"
103813138,13,"Pets/display animals, horticulture"
22694420,15,Sport hunting/specimen collecting
22694420,1,Food - human
22694420,13,"Pets/display animals, horticulture"
22696668,13,"Pets/display animals, horticulture"
22696668,1,Food - human
22696675,13,"Pets/display animals, horticulture"
22696675,1,Food - human
22698425,1,Food - human
22698431,1,Food - human
22698448,1,Food - human
22698453,1,Food - human
172157,14,Research
172157,13,"Pets/display animals, horticulture"
61252,13,"Pets/display animals, horticulture"
61269,1,Food - human
68002667,3,Medicine - human & veterinary
70102237,9,Construction or structural materials
70102237,2,Food - animal
70102345,3,Medicine - human & veterinary
70102674,12,"Handicrafts, jewellery, etc."
70102674,3,Medicine - human & veterinary
70102674,9,Construction or structural materials
95366744,9,Construction or structural materials
95366744,8,Fibre
95366744,1,Food - human
95366837,9,Construction or structural materials
95366837,1,Food - human
95366877,9,Construction or structural materials
95366877,11,Other household goods
182088,1,Food - human
53796951,1,Food - human
32257,7,Fuels
111397162,9,Construction or structural materials
117008498,14,Research
32255,17,Other (free text)
33475,9,Construction or structural materials
33475,1,Food - human
39034,9,Construction or structural materials
39034,1,Food - human
127934778,1,Food - human
128046218,3,Medicine - human & veterinary
128046218,1,Food - human
128113022,9,Construction or structural materials
128113022,8,Fibre
128141512,9,Construction or structural materials
185570,9,Construction or structural materials
185570,3,Medicine - human & veterinary
185570,12,"Handicrafts, jewellery, etc."
185570,11,Other household goods
62020964,9,Construction or structural materials
62020964,3,Medicine - human & veterinary
62020964,11,Other household goods
62020964,1,Food - human
169037,1,Food - human
169037,3,Medicine - human & veterinary
169037,12,"Handicrafts, jewellery, etc."
168864,13,"Pets/display animals, horticulture"
168864,3,Medicine - human & veterinary
168912,16,Establishing ex-situ production *
168912,13,"Pets/display animals, horticulture"
164082,3,Medicine - human & veterinary
164082,13,"Pets/display animals, horticulture"
88420717,11,Other household goods
88420717,10,"Wearing apparel, accessories"
88420717,1,Food - human
103430219,1,Food - human
103430223,1,Food - human
103430227,1,Food - human
120121950,3,Medicine - human & veterinary
177240,3,Medicine - human & veterinary
177240,2,Food - animal
177240,1,Food - human
185737,18,Unknown
120202614,9,Construction or structural materials
120202614,7,Fuels
120202614,3,Medicine - human & veterinary
120202614,2,Food - animal
120202614,17,Other (free text)
120202614,11,Other household goods
164484,3,Medicine - human & veterinary
120213798,3,Medicine - human & veterinary
120213798,1,Food - human
166929,13,"Pets/display animals, horticulture"
166942,13,"Pets/display animals, horticulture"
173493,9,Construction or structural materials
173493,1,Food - human
173768,9,Construction or structural materials
195669,1,Food - human
195683,13,"Pets/display animals, horticulture"
195683,1,Food - human
195686,1,Food - human
195686,13,"Pets/display animals, horticulture"
195696,1,Food - human
195696,13,"Pets/display animals, horticulture"
195700,13,"Pets/display animals, horticulture"
195700,1,Food - human
195722,13,"Pets/display animals, horticulture"
195723,13,"Pets/display animals, horticulture"
195723,1,Food - human
195726,13,"Pets/display animals, horticulture"
195728,13,"Pets/display animals, horticulture"
195741,1,Food - human
195741,13,"Pets/display animals, horticulture"
195754,1,Food - human
195754,13,"Pets/display animals, horticulture"
195768,1,Food - human
195768,13,"Pets/display animals, horticulture"
195775,1,Food - human
195785,1,Food - human
195803,13,"Pets/display animals, horticulture"
195803,1,Food - human
195803,3,Medicine - human & veterinary
195808,1,Food - human
195814,1,Food - human
195814,13,"Pets/display animals, horticulture"
195816,1,Food - human
195816,13,"Pets/display animals, horticulture"
195818,1,Food - human
195818,13,"Pets/display animals, horticulture"
195824,1,Food - human
195824,13,"Pets/display animals, horticulture"
195857,13,"Pets/display animals, horticulture"
195857,1,Food - human
199200,1,Food - human
12696,13,"Pets/display animals, horticulture"
12696,1,Food - human
161731,1,Food - human
192991,17,Other (free text)
193007,17,Other (free text)
193100,17,Other (free text)
195309,13,"Pets/display animals, horticulture"
195309,3,Medicine - human & veterinary
195309,1,Food - human
196348,1,Food - human
39341,1,Food - human
39341,15,Sport hunting/specimen collecting
39378,15,Sport hunting/specimen collecting
39378,10,"Wearing apparel, accessories"
39378,1,Food - human
45433088,16,Establishing ex-situ production *
45433088,1,Food - human
45433088,10,"Wearing apparel, accessories"
45433088,15,Sport hunting/specimen collecting
45433088,12,"Handicrafts, jewellery, etc."
60225,1,Food - human
46203837,13,"Pets/display animals, horticulture"
58528,1,Food - human
4229,1,Food - human
2054,1,Food - human
21130871,2,Food - animal
14262,1,Food - human
3326,15,Sport hunting/specimen collecting
3326,1,Food - human
41277,1,Food - human
41280,15,Sport hunting/specimen collecting
41282,14,Research
41282,13,"Pets/display animals, horticulture"
41282,2,Food - animal
41282,1,Food - human
41282,15,Sport hunting/specimen collecting
41285,1,Food - human
41293,1,Food - human
41294,1,Food - human
41295,1,Food - human
136713,15,Sport hunting/specimen collecting
136713,1,Food - human
18257687,1,Food - human
21251,15,Sport hunting/specimen collecting
21251,1,Food - human
30208,13,"Pets/display animals, horticulture"
30208,12,"Handicrafts, jewellery, etc."
30208,10,"Wearing apparel, accessories"
30208,15,Sport hunting/specimen collecting
30208,1,Food - human
20731,2,Food - animal
20731,1,Food - human
107422574,13,"Pets/display animals, horticulture"
58254,1,Food - human
5263,1,Food - human
5263,13,"Pets/display animals, horticulture"
110688013,17,Other (free text)
110688013,3,Medicine - human & veterinary
110688013,13,"Pets/display animals, horticulture"
110688013,1,Food - human
110696958,13,"Pets/display animals, horticulture"
111935513,1,Food - human
111935780,1,Food - human
44996,1,Food - human
61418,17,Other (free text)
61418,1,Food - human
39338,1,Food - human
173990,7,Fuels
176301,13,"Pets/display animals, horticulture"
176301,16,Establishing ex-situ production *
811,15,Sport hunting/specimen collecting
811,1,Food - human
172456,1,Food - human
183347,2,Food - animal
183347,1,Food - human
15522003,2,Food - animal
15522003,1,Food - human
46075248,1,Food - human
46075248,2,Food - animal
75154011,1,Food - human
75155918,3,Medicine - human & veterinary
98962403,1,Food - human
136623,1,Food - human
195409,1,Food - human
18596,1,Food - human
18596,2,Food - animal
18596,12,"Handicrafts, jewellery, etc."
3999,1,Food - human
173407,9,Construction or structural materials
173457,9,Construction or structural materials
173501,9,Construction or structural materials
173568,3,Medicine - human & veterinary
173600,9,Construction or structural materials
173734,2,Food - animal
173743,9,Construction or structural materials
173743,7,Fuels
173817,17,Other (free text)
173817,9,Construction or structural materials
173864,7,Fuels
173886,9,Construction or structural materials
63285586,13,"Pets/display animals, horticulture"
64563507,13,"Pets/display animals, horticulture"
65523547,18,Unknown
68501424,13,"Pets/display animals, horticulture"
70102520,18,Unknown
70102544,13,"Pets/display animals, horticulture"
64593934,13,"Pets/display animals, horticulture"
87621557,18,Unknown
100373982,9,Construction or structural materials
110720815,3,Medicine - human & veterinary
110720815,13,"Pets/display animals, horticulture"
110723575,13,"Pets/display animals, horticulture"
110723575,1,Food - human
110723575,3,Medicine - human & veterinary
110744550,3,Medicine - human & veterinary
110744550,13,"Pets/display animals, horticulture"
110784292,13,"Pets/display animals, horticulture"
110784292,3,Medicine - human & veterinary
120961076,3,Medicine - human & veterinary
129544096,18,Unknown
61963348,9,Construction or structural materials
61963348,3,Medicine - human & veterinary
120678584,6,Other chemicals
61918236,9,Construction or structural materials
61918236,5,Manufacturing chemicals
173400,18,Unknown
173500,9,Construction or structural materials
173653,9,Construction or structural materials
173653,2,Food - animal
173653,11,Other household goods
173691,9,Construction or structural materials
173724,11,Other household goods
173833,7,Fuels
173950,9,Construction or structural materials
33048,11,Other household goods
33048,12,"Handicrafts, jewellery, etc."
33048,3,Medicine - human & veterinary
58388784,18,Unknown
61956399,9,Construction or structural materials
61956399,11,Other household goods
61956399,7,Fuels
61956399,3,Medicine - human & veterinary
61956399,12,"Handicrafts, jewellery, etc."
64594156,18,Unknown
64594137,18,Unknown
33196,9,Construction or structural materials
33196,12,"Handicrafts, jewellery, etc."
33196,11,Other household goods
33196,1,Food - human
33196,3,Medicine - human & veterinary
33196,13,"Pets/display animals, horticulture"
68501372,13,"Pets/display animals, horticulture"
68501476,18,Unknown
68501323,18,Unknown
70102402,13,"Pets/display animals, horticulture"
70102802,18,Unknown
46724,13,"Pets/display animals, horticulture"
110689762,3,Medicine - human & veterinary
123730244,3,Medicine - human & veterinary
123730903,3,Medicine - human & veterinary
123730931,3,Medicine - human & veterinary
123730931,12,"Handicrafts, jewellery, etc."
61961728,7,Fuels
61961728,6,Other chemicals
61961728,1,Food - human
173462,9,Construction or structural materials
173504,9,Construction or structural materials
173629,9,Construction or structural materials
173629,2,Food - animal
173697,7,Fuels
173697,12,"Handicrafts, jewellery, etc."
173715,9,Construction or structural materials
173844,9,Construction or structural materials
173863,9,Construction or structural materials
173863,7,Fuels
87612154,13,"Pets/display animals, horticulture"
44392817,13,"Pets/display animals, horticulture"
87620869,18,Unknown
100367163,9,Construction or structural materials
100367252,9,Construction or structural materials
111385511,1,Food - human
111385867,1,Food - human
111385867,3,Medicine - human & veterinary
111385935,9,Construction or structural materials
111385935,1,Food - human
111393012,8,Fibre
111393038,3,Medicine - human & veterinary
111393038,1,Food - human
111398134,9,Construction or structural materials
34523,1,Food - human
117234456,13,"Pets/display animals, horticulture"
117234456,3,Medicine - human & veterinary
117234456,1,Food - human
117234456,9,Construction or structural materials
126025311,3,Medicine - human & veterinary
126025311,10,"Wearing apparel, accessories"
126025311,11,Other household goods
126025311,13,"Pets/display animals, horticulture"
126025311,9,Construction or structural materials
62019219,9,Construction or structural materials
62019219,3,Medicine - human & veterinary
62019219,1,Food - human
61959710,9,Construction or structural materials
61959710,3,Medicine - human & veterinary
61959710,13,"Pets/display animals, horticulture"
107424461,13,"Pets/display animals, horticulture"
169069,2,Food - animal
169069,16,Establishing ex-situ production *
7958,15,Sport hunting/specimen collecting
7958,10,"Wearing apparel, accessories"
7958,1,Food - human
49485755,3,Medicine - human & veterinary
49485755,13,"Pets/display animals, horticulture"
49485755,1,Food - human
49485755,9,Construction or structural materials
49485755,12,"Handicrafts, jewellery, etc."
49485755,11,Other household goods
49485755,10,"Wearing apparel, accessories"
49485755,7,Fuels
111397303,1,Food - human
111397303,9,Construction or structural materials
111397303,3,Medicine - human & veterinary
111397554,2,Food - animal
111397554,1,Food - human
111397669,9,Construction or structural materials
111397669,11,Other household goods
111397976,12,"Handicrafts, jewellery, etc."
111397976,10,"Wearing apparel, accessories"
111397976,1,Food - human
129105602,17,Other (free text)
129105602,9,Construction or structural materials
129105602,7,Fuels
129105602,2,Food - animal
